time,batVoltage,batCurrent,solarVoltage,solarCurrent,loadVoltage,loadCurrent
18:34:04.807,3650.00,-1.25,1037.50,-1.25,3260.00,1.25
18:34:05.062,3648.75,0.00,1036.25,0.00,3258.75,0.00
18:34:05.317,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:05.572,3647.50,-1.25,1036.25,-1.25,3261.25,-1.25
18:34:05.835,3626.25,-1.25,1037.50,-1.25,3235.00,1.25
18:34:06.082,3626.25,-1.25,1036.25,0.00,3231.25,0.00
18:34:06.337,3647.50,0.00,1037.50,0.00,3260.00,0.00
18:34:06.591,3648.75,-1.25,1035.00,0.00,3258.75,0.00
18:34:06.846,3648.75,0.00,1036.25,0.00,3261.25,0.00
18:34:07.215,3648.75,-1.25,1037.50,1.25,3260.00,-1.25
18:34:07.356,3648.75,-1.25,1035.00,0.00,3258.75,0.00
18:34:07.611,3648.75,0.00,1036.25,0.00,3261.25,0.00
18:34:07.866,3648.75,-1.25,1036.25,1.25,3261.25,0.00
18:34:08.201,3650.00,-1.25,1037.50,-1.25,3260.00,-1.25
18:34:08.375,3627.50,-1.25,1037.50,0.00,3230.00,0.00
18:34:08.641,3643.75,-1.25,1036.25,0.00,3260.00,0.00
18:34:08.885,3647.50,-1.25,1037.50,-2.50,3261.25,0.00
18:34:09.156,3647.50,0.00,1036.25,-1.25,3260.00,1.25
18:34:09.395,3647.50,0.00,1036.25,1.25,3260.00,1.25
18:34:09.650,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:34:09.905,3646.25,0.00,1037.50,-1.25,3258.75,1.25
18:34:10.195,3648.75,0.00,1037.50,1.25,3260.00,-1.25
18:34:10.415,3650.00,-1.25,1036.25,-1.25,3260.00,0.00
18:34:10.669,3626.25,0.00,1036.25,0.00,3233.75,0.00
18:34:10.924,3626.25,1.25,1038.75,-1.25,3231.25,-1.25
18:34:11.202,3648.75,0.00,1035.00,-1.25,3260.00,1.25
18:34:11.442,3648.75,0.00,1036.25,0.00,3261.25,0.00
18:34:11.689,3646.25,0.00,1036.25,-1.25,3260.00,0.00
18:34:11.944,3648.75,-1.25,1036.25,1.25,3261.25,0.00
18:34:12.198,3648.75,-1.25,1036.25,-1.25,3261.25,0.00
18:34:12.453,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:34:12.708,3648.75,0.00,1035.00,0.00,3260.00,0.00
18:34:12.963,3648.75,0.00,1036.25,0.00,3260.00,0.00
18:34:13.240,3626.25,0.00,1038.75,0.00,3232.50,-1.25
18:34:13.473,3627.50,0.00,1037.50,0.00,3232.50,0.00
18:34:13.727,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:34:13.982,3645.00,-1.25,1036.25,0.00,3261.25,0.00
18:34:14.239,3648.75,-1.25,1037.50,0.00,3258.75,0.00
18:34:14.492,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:14.747,3650.00,-1.25,1036.25,0.00,3261.25,1.25
18:34:15.002,3648.75,-1.25,1036.25,0.00,3261.25,-2.50
18:34:15.257,3648.75,1.25,1036.25,1.25,3260.00,1.25
18:34:15.511,3647.50,0.00,1036.25,0.00,3261.25,0.00
18:34:15.766,3625.00,0.00,1038.75,0.00,3231.25,1.25
18:34:16.046,3625.00,0.00,1037.50,0.00,3231.25,0.00
18:34:16.276,3647.50,-1.25,1037.50,0.00,3260.00,0.00
18:34:16.531,3648.75,0.00,1036.25,-1.25,3260.00,0.00
18:34:16.785,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:34:17.048,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:34:17.295,3646.25,-1.25,1036.25,0.00,3258.75,-1.25
18:34:17.550,3648.75,0.00,1036.25,0.00,3261.25,1.25
18:34:17.805,3648.75,0.00,1036.25,-1.25,3260.00,0.00
18:34:18.060,3648.75,-1.25,1036.25,-1.25,3261.25,0.00
18:34:18.315,3626.25,-1.25,1037.50,1.25,3232.50,-1.25
18:34:18.570,3625.00,0.00,1037.50,0.00,3231.25,0.00
18:34:18.824,3647.50,-1.25,1037.50,-1.25,3260.00,0.00
18:34:19.079,3647.50,-1.25,1036.25,-1.25,3258.75,0.00
18:34:19.334,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:19.589,3648.75,1.25,1037.50,-1.25,3261.25,0.00
18:34:19.852,3648.75,0.00,1036.25,-1.25,3260.00,0.00
18:34:20.156,3647.50,0.00,1033.75,-1.25,3260.00,0.00
18:34:20.354,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:20.609,3647.50,0.00,1036.25,1.25,3231.25,1.25
18:34:20.863,3626.25,0.00,1036.25,0.00,3232.50,0.00
18:34:21.213,3646.25,-1.25,1036.25,0.00,3261.25,-2.50
18:34:21.373,3648.75,-1.25,1038.75,0.00,3261.25,-1.25
18:34:21.638,3648.75,-1.25,1036.25,1.25,3260.00,0.00
18:34:21.883,3648.75,0.00,1036.25,0.00,3260.00,1.25
18:34:22.211,3648.75,0.00,1036.25,-1.25,3260.00,0.00
18:34:22.393,3647.50,-1.25,1036.25,0.00,3260.00,1.25
18:34:22.648,3647.50,1.25,1036.25,-1.25,3261.25,1.25
18:34:22.902,3647.50,-1.25,1036.25,-1.25,3258.75,0.00
18:34:23.188,3627.50,-1.25,1037.50,0.00,3231.25,0.00
18:34:23.412,3626.25,0.00,1035.00,0.00,3230.00,0.00
18:34:23.667,3646.25,1.25,1037.50,0.00,3258.75,-1.25
18:34:23.922,3648.75,0.00,1037.50,0.00,3260.00,0.00
18:34:24.198,3647.50,0.00,1036.25,-1.25,3260.00,-1.25
18:34:24.442,3647.50,1.25,1037.50,0.00,3260.00,0.00
18:34:24.687,3638.75,0.00,1103.75,1.25,3258.75,0.00
18:34:24.941,3648.75,0.00,1036.25,0.00,3258.75,0.00
18:34:25.196,3648.75,0.00,1036.25,1.25,3260.00,0.00
18:34:25.455,3647.50,-1.25,1037.50,1.25,3260.00,-1.25
18:34:25.706,3627.50,0.00,1037.50,0.00,3232.50,0.00
18:34:25.961,3625.00,0.00,1037.50,-1.25,3232.50,1.25
18:34:26.237,3647.50,-1.25,1037.50,0.00,3260.00,-1.25
18:34:26.470,3646.25,-1.25,1036.25,0.00,3260.00,0.00
18:34:26.725,3648.75,0.00,1036.25,0.00,3260.00,0.00
18:34:26.980,3648.75,-1.25,1036.25,-1.25,3260.00,0.00
18:34:27.242,3647.50,0.00,1037.50,0.00,3260.00,1.25
18:34:27.490,3648.75,-1.25,1036.25,0.00,3260.00,-1.25
18:34:27.745,3648.75,1.25,1037.50,-1.25,3261.25,0.00
18:34:28.000,3648.75,0.00,1036.25,-1.25,3260.00,-1.25
18:34:28.254,3626.25,0.00,1037.50,0.00,3232.50,1.25
18:34:28.509,3626.25,0.00,1037.50,-1.25,3232.50,-1.25
18:34:28.764,3647.50,-1.25,1037.50,0.00,3258.75,1.25
18:34:29.040,3647.50,0.00,1036.25,0.00,3261.25,0.00
18:34:29.274,3648.75,0.00,1036.25,0.00,3261.25,1.25
18:34:29.529,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:34:29.784,3648.75,-1.25,1036.25,-2.50,3261.25,-1.25
18:34:30.047,3648.75,-1.25,1036.25,1.25,3260.00,0.00
18:34:30.293,3648.75,0.00,1035.00,0.00,3261.25,1.25
18:34:30.548,3647.50,0.00,1036.25,0.00,3262.50,-1.25
18:34:30.803,3626.25,0.00,1036.25,1.25,3233.75,-1.25
18:34:31.058,3626.25,-1.25,1037.50,0.00,3231.25,-1.25
18:34:31.313,3647.50,0.00,1036.25,-1.25,3258.75,1.25
18:34:31.568,3647.50,-1.25,1036.25,0.00,3261.25,1.25
18:34:31.839,3647.50,1.25,1036.25,-1.25,3260.00,0.00
18:34:32.078,3648.75,0.00,1036.25,1.25,3260.00,0.00
18:34:32.332,3647.50,-1.25,1037.50,0.00,3260.00,0.00
18:34:32.587,3648.75,0.00,1037.50,0.00,3258.75,1.25
18:34:32.852,3647.50,0.00,1036.25,0.00,3258.75,0.00
18:34:33.216,3627.50,0.00,1037.50,-1.25,3232.50,1.25
18:34:33.352,3627.50,0.00,1037.50,-1.25,3233.75,0.00
18:34:33.607,3646.25,0.00,1037.50,0.00,3258.75,0.00
18:34:33.861,3645.00,1.25,1037.50,-1.25,3260.00,0.00
18:34:34.215,3646.25,0.00,1036.25,0.00,3258.75,0.00
18:34:34.371,3648.75,0.00,1037.50,-1.25,3260.00,0.00
18:34:34.642,3647.50,0.00,1036.25,-2.50,3261.25,0.00
18:34:34.881,3647.50,0.00,1037.50,0.00,3258.75,0.00
18:34:35.207,3647.50,0.00,1036.25,0.00,3260.00,-1.25
18:34:35.391,3647.50,0.00,1037.50,0.00,3258.75,1.25
18:34:35.645,3626.25,0.00,1037.50,0.00,3232.50,0.00
18:34:35.900,3626.25,-1.25,1037.50,0.00,3230.00,0.00
18:34:36.174,3646.25,0.00,1037.50,-1.25,3261.25,-1.25
18:34:36.410,3648.75,-1.25,1037.50,0.00,3258.75,0.00
18:34:36.665,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:36.920,3648.75,-1.25,1036.25,0.00,3260.00,0.00
18:34:37.174,3646.25,1.25,1035.00,-1.25,3261.25,0.00
18:34:37.446,3648.75,0.00,1036.25,0.00,3260.00,0.00
18:34:37.684,3647.50,0.00,1035.00,-1.25,3261.25,0.00
18:34:37.939,3638.75,0.00,1102.50,0.00,3257.50,0.00
18:34:38.194,3626.25,0.00,1036.25,0.00,3232.50,0.00
18:34:38.453,3625.00,0.00,1037.50,0.00,3231.25,-1.25
18:34:38.703,3647.50,0.00,1035.00,-1.25,3260.00,0.00
18:34:38.958,3646.25,1.25,1036.25,-1.25,3260.00,0.00
18:34:39.213,3646.25,0.00,1036.25,0.00,3260.00,1.25
18:34:39.468,3647.50,-1.25,1037.50,-1.25,3260.00,0.00
18:34:39.723,3647.50,-1.25,1036.25,-1.25,3261.25,1.25
18:34:39.978,3647.50,0.00,1036.25,0.00,3260.00,1.25
18:34:40.232,3647.50,1.25,1036.25,-1.25,3260.00,0.00
18:34:40.488,3647.50,0.00,1037.50,0.00,3261.25,0.00
18:34:40.742,3625.00,-1.25,1037.50,-1.25,3235.00,1.25
18:34:40.997,3626.25,0.00,1036.25,-1.25,3232.50,0.00
18:34:41.252,3647.50,-1.25,1036.25,1.25,3260.00,0.00
18:34:41.507,3648.75,1.25,1036.25,1.25,3260.00,0.00
18:34:41.762,3647.50,0.00,1033.75,-1.25,3258.75,0.00
18:34:42.017,3647.50,-1.25,1036.25,-1.25,3260.00,0.00
18:34:42.271,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:42.526,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:34:42.781,3647.50,-1.25,1036.25,-1.25,3260.00,-1.25
18:34:43.043,3647.50,0.00,1036.25,0.00,3260.00,1.25
18:34:43.291,3625.00,1.25,1038.75,0.00,3232.50,1.25
18:34:43.546,3647.50,-1.25,1037.50,-1.25,3260.00,-1.25
18:34:43.801,3647.50,-1.25,1036.25,-1.25,3261.25,0.00
18:34:44.056,3647.50,-1.25,1037.50,-2.50,3260.00,-1.25
18:34:44.311,3647.50,-1.25,1036.25,0.00,3258.75,1.25
18:34:44.566,3647.50,-1.25,1035.00,-1.25,3260.00,0.00
18:34:44.846,3648.75,-1.25,1036.25,-1.25,3261.25,1.25
18:34:45.075,3648.75,0.00,1035.00,-1.25,3261.25,0.00
18:34:45.330,3648.75,0.00,1036.25,0.00,3261.25,0.00
18:34:45.585,3626.25,0.00,1037.50,1.25,3231.25,0.00
18:34:45.846,3627.50,0.00,1036.25,0.00,3235.00,1.25
18:34:46.211,3647.50,-1.25,1036.25,0.00,3260.00,1.25
18:34:46.350,3646.25,0.00,1036.25,-1.25,3260.00,0.00
18:34:46.604,3646.25,1.25,1036.25,-1.25,3260.00,-2.50
18:34:46.859,3647.50,0.00,1036.25,-1.25,3261.25,0.00
18:34:47.209,3648.75,0.00,1035.00,-1.25,3260.00,1.25
18:34:47.369,3647.50,-1.25,1036.25,0.00,3258.75,0.00
18:34:47.648,3647.50,-1.25,1036.25,-1.25,3260.00,-1.25
18:34:47.879,3647.50,1.25,1036.25,-1.25,3260.00,0.00
18:34:48.208,3626.25,0.00,1037.50,0.00,3232.50,0.00
18:34:48.389,3625.00,0.00,1037.50,-1.25,3233.75,-1.25
18:34:48.643,3650.00,-1.25,1037.50,0.00,3260.00,1.25
18:34:48.898,3646.25,-1.25,1036.25,0.00,3261.25,0.00
18:34:49.176,3647.50,-1.25,1037.50,-1.25,3258.75,-1.25
18:34:49.408,3646.25,0.00,1036.25,1.25,3260.00,2.50
18:34:49.663,3646.25,-1.25,1037.50,-1.25,3260.00,-1.25
18:34:49.918,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:34:50.188,3647.50,-1.25,1036.25,-1.25,3260.00,1.25
18:34:50.445,3647.50,0.00,1035.00,-1.25,3260.00,0.00
18:34:50.683,3625.00,0.00,1037.50,0.00,3230.00,0.00
18:34:50.937,3623.75,-1.25,1038.75,-1.25,3232.50,0.00
18:34:51.194,3638.75,0.00,1101.25,0.00,3257.50,0.00
18:34:51.449,3646.25,0.00,1037.50,0.00,3260.00,0.00
18:34:51.702,3648.75,-1.25,1036.25,0.00,3260.00,0.00
18:34:51.957,3648.75,0.00,1036.25,-1.25,3261.25,0.00
18:34:52.212,3647.50,1.25,1037.50,0.00,3258.75,1.25
18:34:52.467,3646.25,1.25,1036.25,-1.25,3261.25,1.25
18:34:52.722,3648.75,0.00,1037.50,-1.25,3260.00,-1.25
18:34:52.976,3647.50,-1.25,1036.25,-1.25,3261.25,0.00
18:34:53.245,3625.00,0.00,1036.25,0.00,3231.25,0.00
18:34:53.486,3625.00,1.25,1037.50,0.00,3233.75,0.00
18:34:53.741,3647.50,0.00,1035.00,0.00,3260.00,0.00
18:34:53.996,3646.25,-1.25,1036.25,0.00,3261.25,0.00
18:34:54.250,3647.50,0.00,1036.25,0.00,3258.75,0.00
18:34:54.505,3647.50,0.00,1036.25,-1.25,3258.75,-1.25
18:34:54.760,3646.25,0.00,1037.50,-1.25,3260.00,1.25
18:34:55.015,3648.75,0.00,1037.50,-2.50,3258.75,0.00
18:34:55.278,3647.50,0.00,1038.75,-2.50,3260.00,0.00
18:34:55.525,3626.25,-1.25,1037.50,0.00,3232.50,1.25
18:34:55.780,3627.50,1.25,1037.50,1.25,3232.50,0.00
18:34:56.040,3647.50,0.00,1036.25,0.00,3258.75,0.00
18:34:56.289,3650.00,-1.25,1036.25,0.00,3258.75,0.00
18:34:56.544,3647.50,0.00,1036.25,-1.25,3258.75,0.00
18:34:56.799,3647.50,-1.25,1036.25,1.25,3261.25,-1.25
18:34:57.054,3647.50,-1.25,1036.25,1.25,3260.00,0.00
18:34:57.309,3648.75,-1.25,1036.25,-1.25,3258.75,1.25
18:34:57.564,3648.75,0.00,1036.25,0.00,3262.50,1.25
18:34:57.840,3647.50,0.00,1036.25,-1.25,3261.25,0.00
18:34:58.074,3626.25,0.00,1037.50,0.00,3230.00,2.50
18:34:58.329,3625.00,0.00,1037.50,0.00,3233.75,-1.25
18:34:58.583,3646.25,0.00,1036.25,1.25,3260.00,-1.25
18:34:58.848,3647.50,0.00,1036.25,0.00,3260.00,2.50
18:34:59.218,3647.50,1.25,1037.50,-2.50,3260.00,0.00
18:34:59.348,3647.50,0.00,1037.50,0.00,3260.00,0.00
18:34:59.603,3647.50,1.25,1036.25,1.25,3261.25,0.00
18:34:59.858,3647.50,0.00,1037.50,0.00,3260.00,-1.25
18:35:00.200,3647.50,-1.25,1036.25,-1.25,3260.00,0.00
18:35:00.367,3648.75,-1.25,1035.00,-1.25,3260.00,-1.25
18:35:00.622,3626.25,0.00,1037.50,0.00,3232.50,0.00
18:35:00.877,3625.00,1.25,1036.25,1.25,3231.25,1.25
18:35:01.156,3646.25,0.00,1036.25,0.00,3260.00,0.00
18:35:01.387,3646.25,0.00,1036.25,0.00,3260.00,1.25
18:35:01.642,3648.75,0.00,1037.50,-1.25,3260.00,0.00
18:35:01.897,3648.75,1.25,1036.25,0.00,3260.00,0.00
18:35:02.155,3648.75,-1.25,1036.25,0.00,3261.25,-1.25
18:35:02.406,3648.75,-1.25,1036.25,0.00,3260.00,-1.25
18:35:02.661,3647.50,0.00,1037.50,0.00,3260.00,0.00
18:35:02.916,3648.75,-1.25,1036.25,-1.25,3261.25,0.00
18:35:03.171,3625.00,-1.25,1037.50,-1.25,3233.75,0.00
18:35:03.439,3625.00,-1.25,1037.50,0.00,3232.50,1.25
18:35:03.681,3647.50,0.00,1036.25,0.00,3260.00,-1.25
18:35:03.935,3647.50,0.00,1036.25,0.00,3260.00,1.25
18:35:04.192,3646.25,1.25,1036.25,0.00,3260.00,0.00
18:35:04.449,3638.75,1.25,1102.50,-1.25,3256.25,-1.25
18:35:04.700,3647.50,0.00,1038.75,0.00,3260.00,0.00
18:35:04.955,3648.75,-1.25,1036.25,-1.25,3260.00,0.00
18:35:05.210,3646.25,0.00,1037.50,1.25,3260.00,-1.25
18:35:05.464,3647.50,-1.25,1036.25,0.00,3260.00,-1.25
18:35:05.720,3625.00,0.00,1036.25,-1.25,3233.75,0.00
18:35:05.974,3642.50,1.25,1036.25,0.00,3260.00,-1.25
18:35:06.247,3646.25,0.00,1036.25,-1.25,3260.00,0.00
18:35:06.484,3647.50,1.25,1036.25,1.25,3261.25,0.00
18:35:06.739,3647.50,0.00,1037.50,-1.25,3261.25,0.00
18:35:06.994,3648.75,0.00,1036.25,-1.25,3258.75,-1.25
18:35:07.254,3647.50,-1.25,1036.25,-1.25,3261.25,0.00
18:35:07.504,3647.50,-1.25,1035.00,-2.50,3258.75,-2.50
18:35:07.759,3648.75,0.00,1037.50,0.00,3260.00,1.25
18:35:08.013,3627.50,0.00,1036.25,0.00,3232.50,1.25
18:35:08.268,3625.00,1.25,1035.00,0.00,3231.25,0.00
18:35:08.523,3646.25,0.00,1036.25,-1.25,3260.00,-1.25
18:35:08.778,3648.75,1.25,1037.50,0.00,3261.25,0.00
18:35:09.039,3647.50,-1.25,1036.25,0.00,3260.00,1.25
18:35:09.288,3648.75,1.25,1037.50,-1.25,3258.75,-1.25
18:35:09.543,3647.50,0.00,1037.50,0.00,3260.00,0.00
18:35:09.798,3647.50,-1.25,1035.00,1.25,3258.75,1.25
18:35:10.052,3646.25,0.00,1036.25,0.00,3260.00,0.00
18:35:10.307,3647.50,-1.25,1036.25,0.00,3260.00,1.25
18:35:10.562,3626.25,-1.25,1036.25,0.00,3233.75,0.00
18:35:10.817,3626.25,0.00,1036.25,-1.25,3231.25,-1.25
18:35:11.072,3647.50,1.25,1036.25,-1.25,3260.00,0.00
18:35:11.327,3647.50,0.00,1036.25,-1.25,3260.00,-1.25
18:35:11.582,3647.50,-1.25,1037.50,0.00,3258.75,0.00
18:35:11.852,3648.75,0.00,1036.25,-1.25,3260.00,0.00
18:35:12.215,3647.50,0.00,1037.50,-1.25,3260.00,0.00
18:35:12.346,3646.25,0.00,1037.50,0.00,3260.00,0.00
18:35:12.601,3647.50,1.25,1037.50,0.00,3260.00,0.00
18:35:12.856,3648.75,1.25,1036.25,-1.25,3260.00,-1.25
18:35:13.212,3626.25,-1.25,1036.25,-1.25,3232.50,0.00
18:35:13.366,3626.25,-1.25,1038.75,0.00,3231.25,0.00
18:35:13.634,3646.25,-1.25,1037.50,-1.25,3260.00,0.00
18:35:13.875,3645.00,0.00,1035.00,0.00,3261.25,0.00
18:35:14.198,3647.50,-1.25,1037.50,-1.25,3258.75,0.00
18:35:14.385,3647.50,1.25,1036.25,-1.25,3258.75,-1.25
18:35:14.645,3647.50,-1.25,1036.25,-1.25,3260.00,0.00
18:35:14.895,3648.75,-1.25,1036.25,0.00,3261.25,-1.25
18:35:15.155,3647.50,1.25,1037.50,-1.25,3261.25,-1.25
18:35:15.405,3647.50,0.00,1036.25,0.00,3262.50,0.00
18:35:15.660,3625.00,-1.25,1036.25,0.00,3232.50,0.00
18:35:15.914,3626.25,0.00,1036.25,-1.25,3233.75,-1.25
18:35:16.202,3647.50,1.25,1036.25,1.25,3258.75,0.00
18:35:16.443,3647.50,-1.25,1036.25,-1.25,3261.25,-1.25
18:35:16.679,3647.50,-1.25,1036.25,-1.25,3262.50,-1.25
18:35:16.934,3647.50,0.00,1037.50,-1.25,3261.25,0.00
18:35:17.189,3645.00,1.25,1036.25,0.00,3260.00,0.00
18:35:17.444,3647.50,0.00,1037.50,-1.25,3260.00,-1.25
18:35:17.699,3646.25,0.00,1036.25,-1.25,3261.25,-1.25
18:35:17.954,3631.25,0.00,1038.75,-1.25,3232.50,-1.25
18:35:18.208,3625.00,0.00,1037.50,-1.25,3232.50,-1.25
18:35:18.463,3645.00,-1.25,1036.25,1.25,3260.00,0.00
18:35:18.718,3648.75,-1.25,1037.50,0.00,3260.00,1.25
18:35:18.973,3646.25,0.00,1037.50,-1.25,3260.00,-1.25
18:35:19.228,3647.50,-1.25,1037.50,-1.25,3261.25,0.00
18:35:19.483,3647.50,0.00,1037.50,0.00,3260.00,1.25
18:35:19.738,3648.75,0.00,1036.25,0.00,3258.75,0.00
18:35:19.993,3646.25,-1.25,1037.50,0.00,3258.75,0.00
18:35:20.247,3647.50,0.00,1036.25,0.00,3260.00,1.25
18:35:20.502,3626.25,0.00,1037.50,0.00,3231.25,0.00
18:35:20.757,3625.00,-1.25,1037.50,0.00,3231.25,-1.25
18:35:21.035,3647.50,-1.25,1036.25,0.00,3258.75,0.00
18:35:21.267,3646.25,-1.25,1036.25,-1.25,3261.25,1.25
18:35:21.522,3647.50,1.25,1036.25,0.00,3260.00,0.00
18:35:21.777,3646.25,0.00,1036.25,-1.25,3260.00,-2.50
18:35:22.038,3646.25,-1.25,1037.50,1.25,3262.50,0.00
18:35:22.286,3647.50,0.00,1035.00,-1.25,3260.00,-1.25
18:35:22.541,3647.50,-1.25,1037.50,0.00,3260.00,0.00
18:35:22.796,3647.50,-1.25,1037.50,1.25,3260.00,0.00
18:35:23.053,3626.25,-1.25,1038.75,0.00,3231.25,0.00
18:35:23.306,3625.00,0.00,1037.50,0.00,3232.50,-1.25
18:35:23.561,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:35:23.816,3647.50,0.00,1036.25,-1.25,3261.25,1.25
18:35:24.070,3647.50,-1.25,1037.50,-1.25,3260.00,-1.25
18:35:24.325,3648.75,-1.25,1037.50,-1.25,3261.25,0.00
18:35:24.580,3648.75,-2.50,1035.00,-1.25,3260.00,0.00
18:35:24.846,3647.50,-1.25,1036.25,0.00,3261.25,-1.25
18:35:25.208,3647.50,1.25,1036.25,-1.25,3260.00,1.25
18:35:25.345,3646.25,-1.25,1036.25,0.00,3260.00,0.00
18:35:25.600,3626.25,0.00,1037.50,0.00,3233.75,-1.25
18:35:25.855,3625.00,-1.25,1038.75,0.00,3232.50,-1.25
18:35:26.155,3647.50,0.00,1036.25,-1.25,3261.25,0.00
18:35:26.365,3646.25,0.00,1036.25,-1.25,3260.00,1.25
18:35:26.620,3646.25,0.00,1036.25,0.00,3260.00,0.00
18:35:26.874,3647.50,-1.25,1036.25,0.00,3262.50,0.00
18:35:27.156,3647.50,0.00,1037.50,-1.25,3261.25,-1.25
18:35:27.384,3647.50,0.00,1036.25,0.00,3262.50,0.00
18:35:27.655,3647.50,1.25,1036.25,0.00,3260.00,-1.25
18:35:27.894,3647.50,-1.25,1036.25,1.25,3261.25,0.00
18:35:28.156,3625.00,-1.25,1036.25,0.00,3233.75,0.00
18:35:28.403,3625.00,0.00,1037.50,-1.25,3232.50,0.00
18:35:28.658,3647.50,-1.25,1036.25,-1.25,3260.00,0.00
18:35:28.913,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:35:29.193,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:35:29.423,3647.50,-1.25,1035.00,0.00,3260.00,0.00
18:35:29.678,3647.50,1.25,1036.25,1.25,3260.00,1.25
18:35:29.932,3647.50,-1.25,1037.50,-1.25,3260.00,0.00
18:35:30.187,3647.50,0.00,1036.25,1.25,3261.25,0.00
18:35:30.442,3626.25,0.00,1036.25,-1.25,3233.75,0.00
18:35:30.697,3626.25,0.00,1036.25,0.00,3232.50,0.00
18:35:30.952,3645.00,0.00,1036.25,1.25,3260.00,-1.25
18:35:31.207,3636.25,-1.25,1101.25,1.25,3257.50,0.00
18:35:31.462,3647.50,1.25,1036.25,-1.25,3258.75,0.00
18:35:31.717,3647.50,0.00,1036.25,-1.25,3258.75,1.25
18:35:31.972,3646.25,0.00,1036.25,1.25,3260.00,0.00
18:35:32.226,3646.25,0.00,1036.25,-1.25,3260.00,0.00
18:35:32.481,3647.50,-1.25,1035.00,-1.25,3261.25,0.00
18:35:32.736,3647.50,0.00,1036.25,-1.25,3260.00,0.00
18:35:32.991,3626.25,1.25,1036.25,-1.25,3231.25,0.00
18:35:33.258,3625.00,0.00,1038.75,-1.25,3231.25,0.00
18:35:33.501,3646.25,0.00,1035.00,-2.50,3258.75,0.00
18:35:33.756,3647.50,0.00,1036.25,0.00,3258.75,0.00
18:35:34.010,3645.00,-1.25,1036.25,0.00,3260.00,-1.25
18:35:34.265,3647.50,1.25,1036.25,0.00,3262.50,0.00
18:35:34.520,3647.50,-1.25,1037.50,0.00,3258.75,-1.25
18:35:34.775,3647.50,-1.25,1036.25,-1.25,3261.25,-1.25
18:35:35.050,3646.25,-1.25,1037.50,-1.25,3261.25,0.00
18:35:35.285,3647.50,1.25,1036.25,-1.25,3258.75,0.00
18:35:35.540,3625.00,1.25,1037.50,-1.25,3231.25,0.00
18:35:35.795,3625.00,0.00,1036.25,0.00,3232.50,-1.25
18:35:36.049,3647.50,-1.25,1036.25,-1.25,3261.25,0.00
18:35:36.304,3647.50,-1.25,1035.00,0.00,3260.00,-1.25
18:35:36.559,3647.50,0.00,1035.00,-1.25,3260.00,-1.25
18:35:36.814,3647.50,0.00,1036.25,0.00,3260.00,0.00
18:35:37.069,3647.50,-1.25,1036.25,-1.25,3261.25,1.25
18:35:37.324,3647.50,-1.25,1036.25,-1.25,3260.00,-1.25
18:35:37.579,3647.50,0.00,1036.25,-1.25,3260.00,1.25
18:35:37.839,3646.25,0.00,1036.25,1.25,3260.00,-1.25
18:35:38.217,3626.25,0.00,1037.50,-1.25,3232.50,1.25
18:35:38.344,3625.00,-1.25,1037.50,1.25,3233.75,0.00
18:35:38.599,3646.25,0.00,1037.50,-1.25,3258.75,-1.25
18:35:38.853,3648.75,0.00,1036.25,-1.25,3260.00,1.25
18:35:39.156,3647.50,-1.25,1036.25,0.00,3262.50,0.00
18:35:39.363,3647.50,1.25,1036.25,0.00,3260.00,-1.25
18:35:39.641,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:35:39.873,3647.50,0.00,1036.25,0.00,3261.25,0.00
18:35:40.157,3647.50,-1.25,1035.00,-1.25,3260.00,0.00
18:35:40.382,3647.50,1.25,1036.25,-1.25,3261.25,0.00
18:35:40.639,3625.00,0.00,1036.25,0.00,3232.50,0.00
18:35:40.892,3645.00,-1.25,1036.25,1.25,3260.00,0.00
18:35:41.156,3647.50,-1.25,1035.00,-1.25,3262.50,0.00
18:35:41.402,3647.50,0.00,1037.50,0.00,3258.75,-1.25
18:35:41.658,3647.50,0.00,1037.50,0.00,3260.00,-1.25
18:35:41.912,3647.50,-1.25,1036.25,0.00,3260.00,0.00
18:35:42.166,3645.00,-2.50,1037.50,-1.25,3260.00,-1.25
18:35:42.437,3646.25,-1.25,1035.00,-1.25,3258.75,-1.25
18:35:42.676,3647.50,-1.25,1037.50,0.00,3260.00,0.00
18:35:42.931,3625.00,-1.25,1037.50,1.25,3231.25,0.00
18:35:43.190,3623.75,1.25,1037.50,-1.25,3230.00,0.00
