00:44:13.005 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
01:40:25.894 -> 0.0000000,0.0000000,-17.000,337.41,0.03,-0.01,0.00,-0.2,0.1,0.1,-32.1,57.9,-70.1,0.00928,0.00897,-0.25733,0.96625,26.53,973.4,38.67,26,4,10.0,111,1,1,1,1,0,1,1,0,13597,-73.0,13.3
01:40:26.898 -> 0.0000000,0.0000000,-17.000,316.02,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-31.0,-76.1,0.04492,-0.02411,0.85803,0.51103,26.83,975.9,46.84,371,3,45.5,111,1,1,1,1,0,1,1,0,43700,-62.0,13.0
01:40:29.892 -> 0.0000000,0.0000000,-17.000,330.95,0.00,0.01,-0.03,0.0,0.0,0.0,139.8,-4.9,80.9,0.02423,-0.02612,0.72112,0.69189,26.71,974.1,40.77,284,7,46.5,111,1,1,1,1,0,1,1,0,20601,-68.0,12.8
01:40:36.898 -> 0.0000000,0.0000000,-17.000,337.39,0.02,-0.01,0.00,0.0,0.0,0.1,-31.8,57.6,-70.1,0.00922,0.00891,-0.25556,0.96673,26.49,973.4,38.76,27,4,10.0,111,1,1,1,1,0,1,1,0,10762,-73.0,12.8
01:40:37.900 -> 0.0000000,0.0000000,-17.000,315.80,0.00,-0.02,0.00,0.0,0.0,0.0,49.4,-30.6,-76.9,0.04517,-0.02380,0.86157,0.50511,26.78,975.9,46.83,372,3,45.5,111,1,1,1,1,0,1,1,0,55470,-61.0,13.5
01:40:40.900 -> 0.0000000,0.0000000,-17.000,330.70,0.00,0.01,-0.03,0.1,0.0,0.0,139.2,-6.1,82.3,0.02393,-0.02649,0.71825,0.69488,26.71,974.2,40.78,285,7,46.0,111,1,1,1,1,0,1,1,0,57061,-68.0,13.0
01:40:47.897 -> 0.0000000,0.0000000,-17.000,337.30,0.02,-0.01,-0.04,0.0,0.0,0.0,-30.3,57.9,-70.4,0.00946,0.00885,-0.25678,0.96637,26.50,973.4,38.75,28,4,10.0,111,1,1,1,1,0,1,1,0,27526,-74.0,13.3
01:40:48.906 -> 0.0000000,0.0000000,-17.000,315.66,0.00,0.03,0.00,0.0,0.0,0.0,49.0,-30.6,-76.5,0.04480,-0.02466,0.85095,0.52269,26.77,975.9,46.84,373,3,45.5,111,1,1,1,1,0,1,1,0,54302,-62.0,13.5
01:40:51.899 -> 0.0000000,0.0000000,-17.000,330.77,0.00,0.02,0.02,0.1,0.2,0.0,139.0,-6.4,81.9,0.02411,-0.02612,0.72491,0.68792,26.71,974.1,40.77,286,7,46.0,111,1,1,1,1,0,1,1,0,26626,-68.0,13.0
01:41:02.897 -> 0.0000000,0.0000000,-17.000,330.90,0.00,-0.03,-0.03,0.0,0.0,0.0,138.2,-6.4,81.3,0.02405,-0.02637,0.72088,0.69213,26.72,974.1,40.73,287,7,46.0,111,1,1,1,1,0,1,1,0,23101,-62.0,6.2
01:41:03.895 -> 0.0000000,0.0000000,-17.000,315.81,0.00,0.03,0.00,0.0,0.0,0.0,49.0,-30.3,-77.3,0.04480,-0.02466,0.85095,0.52269,26.79,975.9,46.89,374,3,45.5,111,1,1,1,1,0,1,1,0,62992,-61.0,13.5
01:41:13.901 -> 0.0000000,0.0000000,-17.000,330.52,0.00,-0.02,-0.04,0.0,0.0,0.0,140.1,-6.7,82.1,0.02411,-0.02625,0.72350,0.68938,26.71,974.2,40.75,288,7,46.0,111,1,1,1,1,0,1,1,0,46066,-61.0,6.0
01:41:15.893 -> 0.0000000,0.0000000,-17.000,315.76,0.00,-0.01,0.00,0.0,-0.1,0.0,49.4,-30.6,-76.5,0.04480,-0.02423,0.85492,0.51628,26.80,975.9,46.85,375,3,45.5,111,1,1,1,1,0,1,1,0,9746,-61.0,13.8
01:41:24.896 -> 0.0000000,0.0000000,-17.000,330.84,0.00,0.02,0.01,0.0,0.0,0.0,139.6,-6.0,81.3,0.02405,-0.02643,0.72527,0.68749,26.71,974.1,40.72,289,7,46.0,111,1,1,1,1,0,1,1,0,31068,-61.0,6.0
01:41:27.888 -> 0.0000000,0.0000000,-17.000,315.68,0.00,0.00,0.00,0.0,0.0,0.0,49.0,-31.0,-76.5,0.04511,-0.02411,0.85778,0.51146,26.79,975.9,46.88,376,3,45.5,111,1,1,1,1,0,1,1,0,63987,-61.0,13.8
01:41:35.893 -> 0.0000000,0.0000000,-17.000,337.53,-0.02,-0.02,-0.04,0.0,0.0,0.0,-31.8,58.3,-69.8,0.00928,0.00879,-0.24537,0.96936,26.56,973.4,38.62,32,4,10.0,111,1,1,1,1,0,1,1,0,57371,-74.0,13.0
01:41:37.890 -> 0.0000000,0.0000000,-17.000,331.00,0.00,0.01,0.00,0.0,0.0,0.1,139.5,-6.3,81.9,0.02399,-0.02643,0.72527,0.68749,26.72,974.1,40.75,290,7,46.0,111,1,1,1,1,0,1,1,0,19472,-68.0,13.3
01:41:40.896 -> 0.0000000,0.0000000,-17.000,315.72,0.00,0.03,0.00,0.0,0.0,0.1,48.3,-29.9,-76.5,0.04492,-0.02435,0.85504,0.51598,26.80,975.9,46.86,377,3,45.0,111,1,1,1,1,0,1,1,0,16071,-61.0,13.0
01:41:46.894 -> 0.0000000,0.0000000,-17.000,337.51,0.02,0.02,0.00,-0.2,-0.1,0.0,-31.4,58.7,-70.5,0.00909,0.00909,-0.22864,0.97345,26.55,973.4,38.60,33,4,10.0,111,1,1,1,1,0,1,1,0,57,-74.0,13.8
01:41:48.901 -> 0.0000000,0.0000000,-17.000,330.65,0.00,0.00,0.01,0.0,0.0,0.0,141.2,-5.3,81.9,0.02435,-0.02643,0.72210,0.69085,26.73,974.2,40.71,291,7,45.5,111,1,1,1,1,0,1,1,0,6850,-67.0,13.0
01:41:52.901 -> 0.0000000,0.0000000,-17.000,315.92,0.01,0.00,0.00,0.0,0.0,0.0,49.4,-30.6,-76.9,0.04523,-0.02417,0.85485,0.51628,26.85,975.9,46.83,378,3,45.0,111,1,1,1,1,0,1,1,0,43799,-61.0,13.5
01:41:57.898 -> 0.0000000,0.0000000,-17.000,337.51,-0.02,-0.01,-0.04,-0.1,-0.1,0.1,-31.4,57.9,-69.8,0.00922,0.00879,-0.25202,0.96765,26.54,973.4,38.63,34,4,10.0,111,1,1,1,1,0,1,1,0,32139,-73.0,12.5
01:41:59.899 -> 0.0000000,0.0000000,-17.000,330.88,0.00,-0.04,-0.03,0.0,0.0,0.0,140.0,-5.1,81.6,0.02423,-0.02625,0.72546,0.68731,26.72,974.1,40.69,292,7,45.5,111,1,1,1,1,0,1,1,0,55834,-67.0,13.0
01:42:05.448 -> 0.0000000,0.0000000,-17.000,315.74,0.00,-0.01,-0.01,0.0,0.1,0.0,49.4,-30.3,-76.1,0.04474,-0.02435,0.85504,0.51598,26.87,975.9,46.77,379,3,45.0,111,1,1,1,1,0,1,1,0,6838,-62.0,13.8
01:42:08.899 -> 0.0000000,0.0000000,-17.000,337.39,-0.02,-0.02,0.00,0.0,0.0,0.0,-31.4,57.6,-70.9,0.00928,0.00873,-0.26032,0.96545,26.54,973.4,38.62,35,4,10.0,111,1,1,1,1,0,1,1,0,50602,-74.0,12.5
01:42:10.902 -> 0.0000000,0.0000000,-17.000,330.68,0.00,0.01,0.01,0.0,0.0,0.0,141.3,-5.0,82.6,0.02417,-0.02643,0.71990,0.69317,26.73,974.2,40.66,293,7,45.5,111,1,1,1,1,0,1,1,0,6624,-68.0,13.0
01:42:17.448 -> 0.0000000,0.0000000,-17.000,315.83,-0.02,-0.02,0.00,0.0,0.0,0.0,49.4,-30.6,-76.5,0.04505,-0.02417,0.85522,0.51573,26.85,975.9,46.76,380,3,45.0,111,1,1,1,1,0,1,1,0,54356,-61.0,13.5
01:42:19.896 -> 0.0000000,0.0000000,-17.000,337.60,-0.03,-0.01,0.00,0.0,0.0,0.0,-31.8,57.9,-70.9,0.00891,0.00855,-0.25550,0.96673,26.53,973.4,38.63,36,4,10.0,111,1,1,1,1,0,1,1,0,63058,-73.0,13.0
01:42:21.897 -> 0.0000000,0.0000000,-17.000,330.81,0.00,0.01,-0.04,0.0,0.0,0.0,141.2,-4.4,80.3,0.02405,-0.02637,0.72082,0.69219,26.72,974.1,40.66,294,7,45.5,111,1,1,1,1,0,1,1,0,40467,-68.0,13.0
01:42:28.444 -> 0.0000000,0.0000000,-17.000,315.82,0.00,-0.01,0.00,0.0,0.0,0.0,49.8,-29.9,-76.5,0.04492,-0.02405,0.85754,0.51189,26.88,975.9,46.73,381,3,45.0,111,1,1,1,1,0,1,1,0,15959,-61.0,13.5
01:42:30.899 -> 0.0000000,0.0000000,-17.000,337.29,-0.02,0.02,-0.04,0.0,0.0,0.0,-31.8,59.1,-71.3,0.00916,0.00885,-0.25434,0.96704,26.54,973.4,38.62,37,4,10.0,111,1,1,1,1,0,1,1,0,54194,-73.0,13.3
01:42:33.895 -> 0.0000000,0.0000000,-17.000,330.95,0.00,0.00,-0.03,0.0,0.0,0.0,138.7,-6.3,81.3,0.02399,-0.02637,0.72082,0.69219,26.72,974.1,40.65,295,7,45.5,111,1,1,1,1,0,1,1,0,60089,-68.0,12.8
01:42:39.441 -> 0.0000000,0.0000000,-17.000,315.89,0.00,0.03,0.00,0.0,0.0,0.0,49.4,-30.3,-77.7,0.04505,-0.02405,0.85803,0.51103,26.80,975.9,46.75,382,3,44.5,111,1,1,1,1,0,1,1,0,60738,-62.0,13.3
01:42:41.900 -> 0.0000000,0.0000000,-17.000,337.45,-0.02,-0.02,0.00,0.0,0.0,0.0,-30.6,58.7,-71.3,0.00928,0.00879,-0.25440,0.96704,26.55,973.4,38.57,38,4,10.0,111,1,1,1,1,0,1,1,0,51358,-74.0,13.5
01:42:44.899 -> 0.0000000,0.0000000,-17.000,331.16,0.00,-0.03,0.01,0.0,0.0,0.0,139.9,-6.2,81.6,0.02411,-0.02631,0.71929,0.69378,26.71,974.1,40.66,296,7,45.5,111,1,1,1,1,0,1,1,0,55973,-68.0,12.5
01:42:50.448 -> 0.0000000,0.0000000,-17.000,315.80,0.00,0.00,0.00,0.0,0.0,0.0,49.4,-30.3,-77.3,0.04480,-0.02441,0.85412,0.51756,26.84,975.9,46.79,383,3,44.5,111,1,1,1,1,0,1,1,0,61263,-61.0,13.8
01:42:53.890 -> 0.0000000,0.0000000,-17.000,337.58,-0.02,0.02,-0.04,0.0,0.0,0.0,-31.0,58.3,-69.3,0.00958,0.00830,-0.25062,0.96802,26.56,973.4,38.57,39,4,9.5,111,1,1,1,1,0,1,1,0,15746,-74.0,13.0
01:42:55.897 -> 0.0000000,0.0000000,-17.000,331.05,0.00,0.01,-0.03,0.1,0.1,-0.1,139.6,-6.3,80.9,0.02393,-0.02643,0.72173,0.69121,26.69,974.1,40.70,297,7,45.5,111,1,1,1,1,0,1,1,0,32300,-67.0,13.0
01:43:01.437 -> 0.0000000,0.0000000,-17.000,315.92,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-30.6,-76.1,0.04505,-0.02435,0.85687,0.51299,26.86,975.9,46.73,384,3,44.5,111,1,1,1,1,0,1,1,0,7090,-61.0,13.5
01:43:04.895 -> 0.0000000,0.0000000,-17.000,337.25,0.02,-0.02,0.00,0.0,0.0,0.0,-31.4,58.7,-69.3,0.00897,0.00873,-0.25056,0.96802,26.57,973.4,38.56,40,4,9.5,111,1,1,1,1,0,1,1,0,3398,-73.0,13.3
01:43:06.907 -> 0.0000000,0.0000000,-17.000,330.76,0.00,-0.01,0.00,0.0,0.0,0.0,139.6,-6.0,81.6,0.02454,-0.02612,0.72375,0.68914,26.70,974.1,40.72,298,7,45.5,111,1,1,1,1,0,1,1,0,11520,-68.0,13.3
01:43:12.434 -> 0.0000000,0.0000000,-17.000,316.32,0.00,-0.01,0.00,0.0,0.0,0.0,48.3,-30.6,-76.1,0.04517,-0.02417,0.85943,0.50859,26.85,975.8,46.71,385,3,44.5,111,1,1,1,1,0,1,1,0,50935,-61.0,13.5
01:43:15.900 -> 0.0000000,0.0000000,-17.000,337.24,-0.02,0.02,0.00,-0.1,0.0,0.1,-31.4,57.9,-70.5,0.00922,0.00879,-0.24409,0.96966,26.56,973.4,38.56,41,4,9.5,111,1,1,1,1,0,1,1,0,37653,-74.0,13.0
01:43:17.899 -> 0.0000000,0.0000000,-17.000,330.89,0.00,0.00,-0.03,0.1,0.1,-0.1,139.9,-5.4,81.3,0.02435,-0.02606,0.72045,0.69256,26.70,974.1,40.74,299,7,45.5,111,1,1,1,1,0,1,1,0,1615,-67.0,12.8
01:43:23.430 -> 0.0000000,0.0000000,-17.000,315.88,0.00,-0.01,0.00,0.0,0.0,0.0,48.7,-31.7,-76.5,0.04517,-0.02374,0.86138,0.50529,26.79,975.9,46.72,386,3,44.5,111,1,1,1,1,0,1,1,0,39582,-61.0,13.5
01:43:26.902 -> 0.0000000,0.0000000,-17.000,337.49,-0.02,-0.01,0.00,0.0,0.0,0.0,-31.8,57.2,-70.9,0.00909,0.00885,-0.25550,0.96673,26.55,973.4,38.57,42,4,9.5,111,1,1,1,1,0,1,1,0,50456,-73.0,13.0
01:43:30.442 -> 0.0000000,0.0000000,-17.000,330.86,0.00,0.00,-0.03,0.0,0.0,0.0,139.4,-5.8,80.3,0.02429,-0.02606,0.72045,0.69256,26.70,974.1,40.73,300,7,45.5,111,1,1,1,1,0,1,1,0,61086,-67.0,13.3
01:43:34.429 -> 0.0000000,0.0000000,-17.000,315.83,0.00,-0.01,-0.01,0.0,0.0,0.0,49.4,-31.0,-76.1,0.04505,-0.02429,0.85754,0.51176,26.78,975.9,46.81,387,3,44.0,111,1,1,1,1,0,1,1,0,19943,-61.0,13.8
01:43:37.898 -> 0.0000000,0.0000000,-17.000,337.71,0.03,-0.01,0.00,0.0,0.0,0.0,-31.0,59.1,-71.3,0.00922,0.00897,-0.26008,0.96551,26.52,973.3,38.62,43,4,9.5,111,1,1,1,1,0,1,1,0,4411,-74.0,12.8
01:43:41.432 -> 0.0000000,0.0000000,-17.000,330.73,0.00,0.00,0.01,0.0,0.0,0.0,140.3,-6.4,80.9,0.02405,-0.02631,0.72112,0.69189,26.70,974.2,40.73,301,7,45.5,111,1,1,1,1,0,1,1,0,35761,-68.0,13.5
01:43:45.430 -> 0.0000000,0.0000000,-17.000,315.57,0.00,-0.01,-0.01,0.0,0.0,0.0,49.4,-30.6,-76.5,0.04486,-0.02429,0.85388,0.51793,26.78,975.9,46.78,388,3,44.0,111,1,1,1,1,0,1,1,0,16341,-61.0,13.5
01:43:48.901 -> 0.0000000,0.0000000,-17.000,337.60,0.02,-0.02,0.00,0.0,0.0,0.0,-31.4,57.2,-70.9,0.00879,0.00891,-0.25007,0.96814,26.52,973.4,38.64,44,4,9.5,111,1,1,1,1,0,1,1,0,61330,-73.0,13.3
01:43:52.422 -> 0.0000000,0.0000000,-17.000,330.59,0.00,0.00,-0.03,0.1,0.2,0.0,139.6,-6.0,81.3,0.02429,-0.02618,0.72143,0.69152,26.70,974.2,40.69,302,7,45.5,111,1,1,1,1,0,1,1,0,64531,-68.0,13.0
01:43:56.424 -> 0.0000000,0.0000000,-17.000,315.54,0.00,0.00,0.00,0.0,0.0,0.0,49.8,-30.3,-77.7,0.04517,-0.02405,0.85870,0.50987,26.83,975.9,46.81,389,3,44.0,111,1,1,1,1,0,1,1,0,38436,-62.0,13.8
01:43:59.904 -> 0.0000000,0.0000000,-17.000,337.37,0.02,-0.01,0.00,0.0,0.0,0.0,-31.0,57.9,-70.5,0.00885,0.00873,-0.24506,0.96942,26.50,973.4,38.65,45,4,9.5,111,1,1,1,1,0,1,1,0,39950,-74.0,13.0
01:44:03.414 -> 0.0000000,0.0000000,-17.000,330.85,0.00,0.00,-0.03,0.0,0.0,0.0,140.9,-5.9,80.6,0.02393,-0.02643,0.71911,0.69396,26.71,974.1,40.69,303,7,45.0,111,1,1,1,1,0,1,1,0,5642,-68.0,13.0
01:44:07.423 -> 0.0000000,0.0000000,-17.000,315.75,0.00,-0.01,-0.01,0.0,0.0,0.0,49.4,-31.7,-76.1,0.04505,-0.02435,0.85662,0.51341,26.83,975.9,46.81,390,3,44.0,111,1,1,1,1,0,1,1,0,6184,-61.0,13.5
01:44:10.904 -> 0.0000000,0.0000000,-17.000,337.43,-0.03,0.03,0.00,0.0,0.0,0.0,-31.8,57.9,-70.9,0.00885,0.00873,-0.25343,0.96728,26.50,973.4,38.69,46,4,9.5,111,1,1,1,1,0,1,1,0,54356,-73.0,13.0
01:44:17.409 -> 0.0000000,0.0000000,-17.000,330.68,0.00,-0.02,-0.03,0.0,0.0,0.0,140.3,-6.4,81.6,0.02399,-0.02643,0.71911,0.69396,26.71,974.2,40.73,304,7,45.0,111,1,1,1,1,0,1,1,0,28847,-68.0,12.8
01:44:18.418 -> 0.0000000,0.0000000,-17.000,315.63,0.00,-0.01,0.00,0.0,0.0,0.0,49.4,-30.3,-77.3,0.04498,-0.02411,0.85601,0.51445,26.80,975.9,46.80,391,3,44.0,111,1,1,1,1,0,1,1,0,48023,-62.0,13.5
01:44:21.903 -> 0.0000000,0.0000000,-17.000,337.46,0.02,0.03,0.00,0.0,0.0,0.0,-32.1,58.7,-71.3,0.00903,0.00879,-0.25343,0.96728,26.47,973.4,38.72,47,4,9.5,111,1,1,1,1,0,1,1,0,50996,-74.0,12.5
01:44:28.399 -> 0.0000000,0.0000000,-17.000,331.11,0.00,0.01,-0.03,0.0,0.0,0.0,139.9,-6.2,80.6,0.02441,-0.02643,0.72436,0.68847,26.70,974.1,40.74,305,7,45.0,111,1,1,1,1,0,1,1,0,11453,-67.0,12.8
01:44:29.414 -> 0.0000000,0.0000000,-17.000,315.43,0.00,0.04,0.00,0.0,0.0,0.0,50.1,-29.9,-76.9,0.04480,-0.02441,0.85577,0.51482,26.77,975.9,46.87,392,3,43.5,111,1,1,1,1,0,1,1,0,8197,-61.0,13.3
01:44:32.908 -> 0.0000000,0.0000000,-17.000,337.37,-0.02,-0.02,0.00,0.0,0.0,0.0,-31.4,58.7,-70.1,0.00909,0.00873,-0.25935,0.96570,26.47,973.4,38.80,48,4,9.5,111,1,1,1,1,0,1,1,0,38653,-74.0,12.5
01:44:39.394 -> 0.0000000,0.0000000,-17.000,331.02,0.00,0.01,-0.04,0.0,0.0,0.0,140.3,-5.3,81.6,0.02429,-0.02618,0.72314,0.68981,26.68,974.1,40.73,306,7,45.0,111,1,1,1,1,0,1,1,0,37875,-67.0,13.3
01:44:40.413 -> 0.0000000,0.0000000,-17.000,315.82,0.00,-0.01,0.00,0.1,0.0,0.0,50.1,-32.1,-76.1,0.04492,-0.02441,0.85467,0.51659,26.74,975.9,46.87,393,3,43.5,111,1,1,1,1,0,1,1,0,61468,-61.0,13.3
01:44:43.900 -> 0.0000000,0.0000000,-17.000,337.14,-0.02,0.02,0.00,0.0,0.0,0.0,-30.6,57.6,-70.4,0.00952,0.00897,-0.25153,0.96777,26.48,973.4,38.74,49,4,9.5,111,1,1,1,1,0,1,1,0,19018,-73.0,13.3
01:44:50.390 -> 0.0000000,0.0000000,-17.000,330.85,0.00,0.01,0.01,0.3,0.2,0.0,140.8,-5.1,82.5,0.02411,-0.02649,0.71972,0.69335,26.68,974.1,40.73,307,7,45.0,111,1,1,1,1,0,1,1,0,60948,-68.0,12.5
01:44:51.409 -> 0.0000000,0.0000000,-17.000,315.59,0.00,-0.01,0.04,0.0,0.0,0.0,48.7,-29.9,-76.1,0.04492,-0.02435,0.85498,0.51616,26.75,975.9,46.91,394,3,43.5,111,1,1,1,1,0,1,1,0,1662,-61.0,13.5
01:44:54.908 -> 0.0000000,0.0000000,-17.000,337.53,0.01,-0.02,0.00,-0.2,-0.1,0.0,-31.0,57.9,-70.4,0.00934,0.00842,-0.26167,0.96509,26.48,973.4,38.75,50,4,9.5,111,1,1,1,1,0,1,1,0,51678,-74.0,13.3
01:45:01.382 -> 0.0000000,0.0000000,-17.000,330.79,0.00,0.01,-0.03,0.0,0.0,0.0,138.5,-5.8,81.3,0.02399,-0.02673,0.72246,0.69042,26.67,974.1,40.77,308,7,45.0,111,1,1,1,1,0,1,1,0,11756,-67.0,13.3
01:45:02.406 -> 0.0000000,0.0000000,-17.000,315.55,0.00,-0.01,0.00,0.0,0.0,0.0,49.8,-32.1,-77.3,0.04474,-0.02441,0.85498,0.51610,26.77,975.9,46.92,395,3,43.5,111,1,1,1,1,0,1,1,0,38550,-61.0,13.8
01:45:05.894 -> 0.0000000,0.0000000,-17.000,337.25,0.02,0.04,0.00,0.0,0.0,0.0,-31.4,59.8,-71.3,0.00903,0.00873,-0.25117,0.96783,26.47,973.4,38.76,51,4,9.5,111,1,1,1,1,0,1,1,0,20199,-74.0,13.3
01:45:16.903 -> 0.0000000,0.0000000,-17.000,337.22,0.01,0.02,-0.04,0.0,0.0,0.0,-31.4,57.6,-70.9,0.00897,0.00848,-0.25318,0.96735,26.47,973.4,38.77,52,4,9.5,111,1,1,1,1,0,1,1,0,35083,-74.0,12.8
01:45:27.912 -> 0.0000000,0.0000000,-17.000,337.41,0.03,-0.02,0.00,-0.2,0.0,0.1,-29.9,57.9,-71.3,0.00928,0.00897,-0.24958,0.96826,26.48,973.4,38.74,53,4,9.5,111,1,1,1,1,0,1,1,0,8981,-74.0,13.0
01:45:35.400 -> 0.0000000,0.0000000,-17.000,315.48,0.01,0.00,0.00,0.0,0.0,0.0,49.4,-29.9,-78.1,0.04456,-0.02466,0.85192,0.52116,26.79,975.9,46.85,398,3,43.0,111,1,1,1,1,0,1,1,0,15825,-61.0,13.5
01:45:36.365 -> 0.0000000,0.0000000,-17.000,330.55,0.00,0.01,0.01,0.2,0.1,-0.2,141.5,-4.6,80.9,0.02417,-0.02618,0.72515,0.68767,26.68,974.2,40.78,311,7,44.5,111,1,1,1,1,0,1,1,0,52960,-68.0,12.8
01:45:38.905 -> 0.0000000,0.0000000,-17.000,337.26,0.03,0.02,0.00,0.0,0.0,0.0,-31.8,56.8,-70.9,0.00946,0.00867,-0.25556,0.96673,26.50,973.4,38.71,54,4,9.5,111,1,1,1,1,0,1,1,0,24515,-74.0,13.0
01:45:46.399 -> 0.0000000,0.0000000,-17.000,315.41,0.00,-0.01,0.00,0.0,0.0,0.0,49.0,-31.7,-78.1,0.04511,-0.02466,0.85229,0.52055,26.78,975.9,46.83,399,3,43.0,111,1,1,1,1,0,1,1,0,3413,-61.0,13.8
01:45:47.361 -> 0.0000000,0.0000000,-17.000,330.52,0.00,0.01,0.01,0.0,0.2,-0.1,139.0,-6.4,82.3,0.02417,-0.02637,0.72210,0.69085,26.68,974.2,40.74,312,7,44.5,111,1,1,1,1,0,1,1,0,10070,-67.0,13.5
01:45:49.903 -> 0.0000000,0.0000000,-17.000,337.15,-0.02,0.02,0.00,0.0,0.0,0.0,-32.5,59.1,-69.7,0.00940,0.00861,-0.25562,0.96667,26.49,973.4,38.71,55,4,9.5,111,1,1,1,1,0,1,1,0,41093,-74.0,13.0
01:45:57.395 -> 0.0000000,0.0000000,-17.000,315.14,0.00,0.00,-0.01,0.0,0.0,0.0,50.1,-31.4,-77.3,0.04498,-0.02454,0.85650,0.51353,26.77,976.0,46.87,400,3,43.0,111,1,1,1,1,0,1,1,0,23917,-61.0,13.5
01:45:58.361 -> 0.0000000,0.0000000,-17.000,330.68,0.00,0.01,-0.03,0.1,0.0,-0.1,139.4,-5.8,80.9,0.02417,-0.02618,0.71868,0.69445,26.68,974.2,40.77,313,7,44.5,111,1,1,1,1,0,1,1,0,25859,-68.0,13.0
01:46:00.897 -> 0.0000000,0.0000000,-17.000,337.13,0.02,-0.01,0.00,-0.2,-0.2,0.1,-31.0,58.7,-70.4,0.00903,0.00885,-0.25520,0.96680,26.50,973.4,38.71,56,4,9.5,111,1,1,1,1,0,1,1,0,2687,-73.0,12.8
01:46:08.392 -> 0.0000000,0.0000000,-17.000,315.40,0.00,0.00,0.00,0.0,0.0,0.0,49.8,-31.0,-76.5,0.04492,-0.02466,0.85406,0.51762,26.74,975.9,46.90,401,3,43.0,111,1,1,1,1,0,1,1,0,34119,-62.0,13.0
01:46:11.355 -> 0.0000000,0.0000000,-17.000,331.01,0.00,0.00,0.01,0.0,0.0,0.0,138.8,-7.1,80.4,0.02405,-0.02625,0.71868,0.69445,26.63,974.1,40.87,314,7,44.5,111,1,1,1,1,0,1,1,0,39538,-68.0,13.0
01:46:12.902 -> 0.0000000,0.0000000,-17.000,336.93,-0.02,-0.01,0.00,-0.2,-0.2,0.0,-29.5,59.1,-70.4,0.00897,0.00873,-0.24958,0.96826,26.42,973.4,38.89,57,4,9.5,111,1,1,1,1,0,1,1,0,54555,-73.0,12.5
01:46:19.390 -> 0.0000000,0.0000000,-17.000,315.08,0.00,-0.02,-0.01,0.0,0.1,0.1,49.4,-31.4,-76.5,0.04486,-0.02429,0.85217,0.52080,26.77,976.0,46.92,402,3,43.0,111,1,1,1,1,0,1,1,0,32128,-61.0,13.8
01:46:22.343 -> 0.0000000,0.0000000,-17.000,330.43,0.00,0.01,0.01,0.0,0.0,0.0,139.9,-6.5,79.9,0.02429,-0.02655,0.72130,0.69164,26.61,974.2,40.89,315,7,44.0,111,1,1,1,1,0,1,1,0,62873,-68.0,13.3
01:46:23.899 -> 0.0000000,0.0000000,-17.000,337.23,0.01,-0.02,0.00,-0.1,0.0,0.0,-31.0,58.3,-69.7,0.00934,0.00879,-0.24915,0.96838,26.44,973.4,38.83,58,4,9.5,111,1,1,1,1,0,1,1,0,62566,-74.0,13.0
01:46:30.397 -> 0.0000000,0.0000000,-17.000,314.94,0.00,-0.01,0.00,0.0,0.0,0.0,48.3,-31.4,-76.1,0.04511,-0.02441,0.85559,0.51512,26.79,976.0,46.88,403,3,43.0,111,1,1,1,1,0,1,1,0,30752,-61.0,13.3
01:46:33.362 -> 0.0000000,0.0000000,-17.000,330.58,0.00,-0.03,-0.03,0.0,0.0,0.0,139.9,-5.4,81.6,0.02423,-0.02618,0.72515,0.68761,26.61,974.2,40.92,316,7,44.0,111,1,1,1,1,0,1,1,0,516,-68.0,13.3
01:46:35.906 -> 0.0000000,0.0000000,-17.000,337.14,-0.02,0.00,0.00,0.0,0.0,0.0,-31.0,57.9,-69.7,0.00879,0.00891,-0.25324,0.96735,26.48,973.4,38.75,59,4,9.5,111,1,1,1,1,0,1,1,0,40147,-74.0,12.8
01:46:41.385 -> 0.0000000,0.0000000,-17.000,315.05,0.00,0.04,0.00,0.0,0.0,0.0,48.3,-30.6,-76.5,0.04535,-0.02399,0.85968,0.50822,26.79,976.0,46.82,404,3,43.0,111,1,1,1,1,0,1,1,0,8014,-61.0,13.5
01:46:44.328 -> 0.0000000,0.0000000,-17.000,330.36,0.00,0.01,0.02,0.0,0.0,0.0,139.9,-6.2,81.9,0.02405,-0.02637,0.72124,0.69170,26.63,974.2,40.87,317,7,44.0,111,1,1,1,1,0,1,1,0,36455,-68.0,13.3
01:46:47.896 -> 0.0000000,0.0000000,-17.000,336.88,-0.02,0.03,0.00,0.0,0.0,0.0,-31.0,58.7,-69.7,0.00916,0.00879,-0.25898,0.96582,26.48,973.4,38.73,60,4,9.5,111,1,1,1,1,0,1,1,0,2757,-74.0,12.8
