Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
16:50:12.548 -> 0.0000000,0.0000000,-17.000,266.75,0.01,0.00,0.00,0.0,0.0,0.0,-28.4,-42.6,-136.0,-0.01679,0.00397,-0.97266,0.23170,27.18,981.6,29.69,472,2,42.5,111,1,1,1,1,0,1,1,0,47980,-71.0,11.0
16:50:22.558 -> 0.0000000,0.0000000,-17.000,266.68,0.02,0.00,0.00,0.0,0.0,0.0,-27.3,-43.4,-136.0,-0.01654,0.00391,-0.97223,0.23353,27.18,981.6,29.70,473,2,42.5,111,1,1,1,1,0,1,1,0,55337,-71.0,10.0
16:50:32.570 -> 0.0000000,0.0000000,-17.000,266.46,0.01,0.04,0.00,0.0,0.0,0.0,-28.4,-43.0,-135.6,-0.01648,0.00421,-0.97479,0.22248,27.22,981.7,29.65,474,2,42.5,111,1,1,1,1,0,1,1,0,7728,-72.0,10.0
16:50:42.580 -> 0.0000000,0.0000000,-17.000,266.59,0.02,0.00,0.00,0.0,0.0,0.0,-29.2,-43.4,-137.6,-0.01642,0.00403,-0.97290,0.23060,27.17,981.6,29.68,475,2,42.0,111,1,1,1,1,0,1,1,0,20856,-71.0,10.5
16:50:52.592 -> 0.0000000,0.0000000,-17.000,266.72,0.01,0.04,0.00,0.0,0.0,0.0,-26.9,-43.4,-137.2,-0.01685,0.00427,-0.97351,0.22810,27.19,981.6,29.69,476,2,42.0,111,1,1,1,1,0,1,1,0,36162,-72.0,9.3
16:51:02.603 -> 0.0000000,0.0000000,-17.000,266.25,0.01,-0.01,0.00,0.0,0.0,0.0,-28.1,-43.4,-135.6,-0.01624,0.00409,-0.97436,0.22443,27.18,981.7,29.71,477,2,42.0,111,1,1,1,1,0,1,1,0,11337,-71.0,10.5
16:51:12.622 -> 0.0000000,0.0000000,-17.000,266.41,0.00,-0.01,0.00,0.0,0.0,0.0,-27.7,-43.0,-136.3,-0.01672,0.00397,-0.97327,0.22895,27.13,981.7,29.80,478,2,42.0,111,1,1,1,1,0,1,1,0,1985,-71.0,10.0
16:51:22.637 -> 0.0000000,0.0000000,-17.000,266.35,-0.02,-0.01,0.00,-0.2,-0.2,0.0,-27.7,-42.6,-135.1,-0.01660,0.00397,-0.97467,0.22309,27.11,981.7,29.85,479,2,42.0,111,1,1,1,1,0,1,1,0,59470,-72.0,11.0
16:51:33.648 -> 0.0000000,0.0000000,-17.000,266.33,0.00,-0.01,0.00,0.0,0.0,0.0,-27.7,-41.5,-136.4,-0.01648,0.00391,-0.97467,0.22309,27.11,981.7,29.85,480,2,42.0,111,1,1,1,1,0,1,1,0,56074,-71.0,10.3
16:51:43.660 -> 0.0000000,0.0000000,-17.000,266.59,0.02,-0.01,0.00,0.0,0.0,0.0,-28.4,-43.4,-136.0,-0.01636,0.00421,-0.97534,0.22010,27.14,981.6,29.78,481,2,41.5,111,1,1,1,1,0,1,1,0,22391,-71.0,10.3
16:51:56.675 -> 0.0000000,0.0000000,-17.000,266.31,0.02,0.00,-0.04,-0.1,-0.1,-0.1,-26.9,-43.0,-136.4,-0.01636,0.00421,-0.97534,0.22010,27.20,981.7,29.71,482,2,41.5,111,1,1,1,1,0,1,1,0,50085,-71.0,9.5
16:52:06.690 -> 0.0000000,0.0000000,-17.000,266.42,0.01,0.00,0.00,-0.1,0.1,0.1,-27.7,-43.4,-136.0,-0.01636,0.00409,-0.97211,0.23395,27.25,981.7,29.63,483,2,41.5,111,1,1,1,1,0,1,1,0,45890,-71.0,10.5
16:52:16.704 -> 0.0000000,0.0000000,-17.000,266.46,0.02,0.00,-0.04,0.0,0.0,0.0,-27.7,-42.3,-134.8,-0.01617,0.00488,-0.97540,0.21967,27.28,981.7,29.57,484,2,41.5,111,1,1,1,1,0,1,1,0,65353,-71.0,10.0
16:52:26.724 -> 0.0000000,0.0000000,-17.000,266.60,0.02,0.00,0.02,0.2,0.0,0.0,-27.7,-43.4,-135.6,-0.01611,0.00476,-0.97540,0.21967,27.21,981.6,29.66,485,2,41.5,111,1,1,1,1,0,1,1,0,56461,-71.0,10.5
16:52:36.735 -> 0.0000000,0.0000000,-17.000,266.45,0.01,0.04,0.00,0.1,0.0,0.0,-28.1,-44.1,-137.2,-0.01642,0.00409,-0.97516,0.22083,27.18,981.7,29.72,486,2,41.0,111,1,1,1,1,0,1,1,0,58171,-71.0,10.3
16:52:46.748 -> 0.0000000,0.0000000,-17.000,266.47,0.02,0.00,0.00,0.0,-0.1,0.0,-27.3,-44.1,-136.0,-0.01703,0.00391,-0.97406,0.22553,27.18,981.7,29.72,487,2,41.0,111,1,1,1,1,0,1,1,0,13317,-71.0,10.8
16:52:59.760 -> 0.0000000,0.0000000,-17.000,266.36,0.02,0.00,0.00,0.1,-0.1,-0.1,-28.4,-44.1,-136.1,-0.01703,0.00391,-0.97406,0.22553,27.25,981.7,29.64,488,2,41.0,111,1,1,1,1,0,1,1,0,60370,-70.0,10.5
16:53:12.775 -> 0.0000000,0.0000000,-17.000,266.35,0.02,0.00,0.00,0.0,0.1,0.0,-27.7,-42.3,-136.1,-0.01703,0.00391,-0.97406,0.22553,27.29,981.7,29.59,489,2,41.0,111,1,1,1,1,0,1,1,0,39614,-72.0,11.5
16:53:21.793 -> 0.0000000,0.0000000,-17.000,266.34,-0.01,0.04,0.01,0.0,-0.1,0.0,-26.9,-43.4,-136.4,-0.01599,0.00433,-0.97424,0.22498,27.27,981.7,29.57,490,2,41.0,111,1,1,1,1,0,1,1,0,35049,-71.0,11.0
16:53:31.808 -> 0.0000000,0.0000000,-17.000,266.20,0.02,0.00,0.00,0.0,0.0,0.0,-28.4,-43.0,-134.8,-0.01630,0.00403,-0.97272,0.23127,27.28,981.7,29.62,491,2,41.0,111,1,1,1,1,0,1,1,0,42516,-72.0,10.8
16:53:41.816 -> 0.0000000,0.0000000,-17.000,266.35,0.02,-0.01,0.00,0.2,0.1,0.1,-26.6,-43.8,-136.4,-0.01630,0.00415,-0.97272,0.23127,27.28,981.7,29.59,492,2,41.0,111,1,1,1,1,0,1,1,0,31335,-71.0,10.5
16:53:52.830 -> 0.0000000,0.0000000,-17.000,266.06,0.02,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-135.2,-0.01636,0.00354,-0.97223,0.23353,27.20,981.7,29.74,493,2,41.0,111,1,1,1,1,0,1,1,0,16557,-71.0,11.3
16:54:01.843 -> 0.0000000,0.0000000,-17.000,266.25,0.02,0.00,0.01,0.0,0.0,0.0,-28.4,-42.6,-134.8,-0.01672,0.00415,-0.97180,0.23511,27.23,981.7,29.69,494,2,41.0,111,1,1,1,1,0,1,1,0,61071,-71.0,10.5
16:54:10.858 -> 0.0000000,0.0000000,-17.000,266.17,0.01,0.00,0.00,0.0,0.0,0.0,-26.9,-42.3,-135.6,-0.01648,0.00391,-0.97345,0.22828,27.21,981.7,29.70,495,2,41.0,111,1,1,1,1,0,1,1,0,22120,-71.0,11.0
16:54:19.873 -> 0.0000000,0.0000000,-17.000,266.34,0.02,0.00,0.00,0.0,0.0,0.0,-28.1,-42.6,-135.6,-0.01642,0.00409,-0.97455,0.22340,27.19,981.7,29.75,496,2,40.5,111,1,1,1,1,0,1,1,0,58424,-71.0,10.8
16:54:32.888 -> 0.0000000,0.0000000,-17.000,266.27,0.02,0.00,0.00,-0.1,0.0,0.0,-27.3,-42.6,-134.9,-0.01642,0.00409,-0.97455,0.22340,27.28,981.7,29.64,497,2,40.5,111,1,1,1,1,0,1,1,0,63429,-71.0,11.0
16:54:41.902 -> 0.0000000,0.0000000,-17.000,266.19,0.01,0.01,0.00,0.0,0.0,0.0,-27.3,-42.6,-135.3,-0.01672,0.00421,-0.97082,0.23920,27.28,981.7,29.61,498,2,40.5,111,1,1,1,1,0,1,1,0,29404,-71.0,10.5
16:54:51.923 -> 0.0000000,0.0000000,-17.000,266.13,-0.01,0.00,0.00,-0.2,-0.2,0.0,-27.7,-43.8,-136.0,-0.01630,0.00421,-0.97168,0.23572,27.27,981.7,29.60,499,2,40.5,111,1,1,1,1,0,1,1,0,19742,-71.0,10.8
16:55:01.937 -> 0.0000000,0.0000000,-17.000,266.28,0.01,0.00,0.00,0.0,0.0,0.0,-28.1,-43.0,-134.4,-0.01648,0.00427,-0.97497,0.22163,27.26,981.7,29.59,500,2,40.5,111,1,1,1,1,0,1,1,0,55333,-71.0,10.8
16:55:11.951 -> 0.0000000,0.0000000,-17.000,266.38,0.01,0.00,0.00,0.0,0.0,0.0,-28.1,-43.0,-134.8,-0.01703,0.00409,-0.97626,0.21589,27.26,981.7,29.64,501,2,40.0,111,1,1,1,1,0,1,1,0,6411,-71.0,10.8
16:55:21.962 -> 0.0000000,0.0000000,-17.000,266.11,0.02,0.04,-0.04,0.0,0.0,0.0,-26.2,-43.0,-136.0,-0.01630,0.00415,-0.97626,0.21601,27.28,981.7,29.61,502,2,40.0,111,1,1,1,1,0,1,1,0,41702,-71.0,11.0
16:55:34.993 -> 0.0000000,0.0000000,-17.000,266.15,-0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-43.0,-136.1,-0.01630,0.00415,-0.97626,0.21601,27.30,981.7,29.58,503,2,40.0,111,1,1,1,1,0,1,1,0,13182,-71.0,10.5
16:55:45.012 -> 0.0000000,0.0000000,-17.000,266.10,-0.01,0.00,0.00,0.0,0.0,0.0,-28.8,-44.1,-136.8,-0.01587,0.00421,-0.97211,0.23389,27.29,981.7,29.58,504,2,40.0,111,1,1,1,1,0,1,1,0,10,-72.0,11.5
16:55:55.007 -> 0.0000000,0.0000000,-17.000,266.38,0.02,0.00,0.00,0.0,0.0,0.0,-27.7,-43.8,-134.5,-0.01605,0.00421,-0.97461,0.22327,27.31,981.7,29.57,505,2,40.0,111,1,1,1,1,0,1,1,0,48325,-71.0,10.5
16:56:05.018 -> 0.0000000,0.0000000,-17.000,266.22,0.02,-0.01,0.00,0.0,0.0,0.0,-27.3,-43.0,-135.3,-0.01660,0.00391,-0.97394,0.22608,27.33,981.7,29.54,506,2,39.5,111,1,1,1,1,0,1,1,0,65296,-72.0,10.3
16:56:15.033 -> 0.0000000,0.0000000,-17.000,266.36,0.02,0.00,0.00,-0.1,0.0,0.0,-27.3,-44.1,-136.4,-0.01587,0.00409,-0.97400,0.22596,27.30,981.7,29.56,507,2,39.5,111,1,1,1,1,0,1,1,0,29191,-71.0,10.0
16:56:25.055 -> 0.0000000,0.0000000,-17.000,266.35,-0.02,0.00,0.00,0.0,0.0,0.0,-28.4,-42.6,-135.6,-0.01605,0.00397,-0.97339,0.22846,27.29,981.7,29.59,508,2,39.5,111,1,1,1,1,0,1,1,0,24666,-71.0,10.5
16:56:38.059 -> 0.0000000,0.0000000,-17.000,266.12,-0.02,0.04,0.00,0.0,0.0,0.0,-27.3,-43.0,-136.1,-0.01605,0.00397,-0.97339,0.22846,27.29,981.7,29.62,509,2,39.5,111,1,1,1,1,0,1,1,0,34251,-72.0,11.0
16:56:51.071 -> 0.0000000,0.0000000,-17.000,266.29,0.02,0.00,0.00,0.0,0.0,0.0,-27.3,-43.8,-136.9,-0.01605,0.00397,-0.97339,0.22846,27.27,981.7,29.65,510,2,39.5,111,1,1,1,1,0,1,1,0,45517,-71.0,10.3
16:57:00.088 -> 0.0000000,0.0000000,-17.000,266.23,-0.01,-0.01,-0.04,0.2,-0.1,0.0,-27.7,-43.0,-135.6,-0.01587,0.00403,-0.97290,0.23060,27.24,981.7,29.65,511,2,39.5,111,1,1,1,1,0,1,1,0,48461,-71.0,10.0
16:57:10.106 -> 0.0000000,0.0000000,-17.000,266.21,0.02,-0.01,0.00,-0.2,0.0,0.0,-26.6,-43.4,-134.4,-0.01624,0.00409,-0.97491,0.22205,27.21,981.7,29.74,512,2,39.5,111,1,1,1,1,0,1,1,0,16769,-71.0,10.0
16:57:21.126 -> 0.0000000,0.0000000,-17.000,266.16,0.02,0.04,0.00,0.0,0.0,0.0,-28.4,-44.5,-136.0,-0.01636,0.00409,-0.97491,0.22205,27.20,981.7,29.76,513,2,39.5,111,1,1,1,1,0,1,1,0,50183,-71.0,9.8
16:57:31.136 -> 0.0000000,0.0000000,-17.000,266.27,0.02,0.04,0.00,0.0,0.0,0.0,-27.7,-43.8,-135.9,-0.01605,0.00433,-0.97449,0.22376,27.18,981.7,29.77,514,2,39.5,111,1,1,1,1,0,1,1,0,15805,-71.0,11.5
16:57:44.149 -> 0.0000000,0.0000000,-17.000,266.36,0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-43.4,-135.6,-0.01605,0.00433,-0.97449,0.22376,27.24,981.7,29.71,515,2,39.0,111,1,1,1,1,0,1,1,0,52922,-72.0,11.5
16:57:53.164 -> 0.0000000,0.0000000,-17.000,266.23,0.03,0.00,0.00,-0.1,-0.1,0.1,-27.7,-43.0,-135.2,-0.01605,0.00372,-0.97082,0.23920,27.23,981.7,29.71,516,2,39.0,111,1,1,1,1,0,1,1,0,47437,-81.0,11.5
16:58:03.180 -> 0.0000000,0.0000000,-17.000,266.08,-0.01,-0.01,0.00,0.0,0.0,0.0,-27.7,-43.4,-137.2,-0.01624,0.00385,-0.97198,0.23450,27.20,981.7,29.80,517,2,39.0,111,1,1,1,1,0,1,1,0,30705,-72.0,10.5
16:58:13.189 -> 0.0000000,0.0000000,-17.000,266.21,0.02,0.00,0.00,-0.1,0.1,0.1,-27.7,-43.4,-135.2,-0.01611,0.00397,-0.97235,0.23286,27.18,981.7,29.92,518,2,39.0,111,1,1,1,1,0,1,1,0,58292,-70.0,12.8
16:58:23.211 -> 0.0000000,0.0000000,-17.000,265.92,0.00,0.04,-0.04,0.0,0.0,0.0,-28.8,-43.8,-136.8,-0.01593,0.00439,-0.97736,0.21107,27.23,981.7,33.22,519,2,39.0,111,1,1,1,1,0,1,1,0,52190,-78.0,13.3
16:58:33.223 -> 0.0000000,0.0000000,-17.000,266.15,0.02,0.00,0.00,0.0,0.0,-0.1,-28.1,-43.4,-138.4,-0.01617,0.00433,-0.97467,0.22291,27.31,981.7,32.61,520,2,39.0,111,1,1,1,1,0,1,1,0,40706,-82.0,10.3
16:58:43.237 -> 0.0000000,0.0000000,-17.000,265.97,0.02,-0.01,0.00,-0.3,0.0,-0.1,-29.2,-44.1,-137.3,-0.01636,0.00421,-0.97473,0.22285,27.37,981.7,33.04,521,2,38.5,111,1,1,1,1,0,1,1,0,29755,-86.0,10.5
16:58:53.258 -> 0.0000000,0.0000000,-17.000,265.88,0.02,0.00,0.00,0.0,0.0,0.0,-28.4,-42.6,-137.3,-0.01593,0.00409,-0.97418,0.22529,27.42,981.7,33.00,522,2,38.5,111,1,1,1,1,0,1,1,0,43790,-82.0,11.5
